"","PCT_LACCESS_POP10","PCT_LACCESS_LOWI10","PCT_LACCESS_CHILD10","PCT_LACCESS_SENIORS10","PCT_LACCESS_HHNV10","PC_SNAPBEN10","PC_WIC_REDEMP12","PCT_SNAP14","SNAP_PART_RATE10","PCT_WIC14","PCT_CACFP14","PCT_NSLP14","PCT_FREE_LUNCH10","PCT_REDUCED_LUNCH10","PCT_SBP14","PCT_SFSP14","PCT_DIABETES_ADULTS10","PCT_OBESE_ADULTS10","PCT_OBESE_CHILD11","PCT_HSPA09","RECFACPTH12","VEG_ACRESPTH07","FRESHVEG_ACRESPTH07","ORCHARD_ACRESPTH07","BERRY_ACRESPTH07","PC_DIRSALES07","AGRITRSM_RCT07","GHVEG_SQFTPTH07","FMRKTPTH13","PCT_FMRKT_SNAP13","PCT_FMRKT_WIC13","PCT_FMRKT_WICCASH13","PCT_FMRKT_SFMNP13","FOODINSEC_10_12","VLFOODSEC_10_12","CH_VLFOODSEC_02_12","FOODINSEC_CHILD_03_11","MILK_PRICE10","SODA_PRICE10","MILK_SODA_PRICE10","SODATAX_STORES11","SODATAX_VENDM11","CHIPSTAX_STORES11","CHIPSTAX_VENDM11","FOOD_TAX11","FFRPTH12","FSRPTH12","PC_FFRSALES07","PC_FSRSALES07","GROCPTH12","SUPERCPTH12","PCH_SUPERCPTH_07_12","CONVSPTH12","SPECSPTH12","SNAPSPTH12","WICSPTH12","PCT_NHWHITE10","PCT_NHBLACK10","PCT_HISP10","PCT_NHASIAN10","PCT_NHNA10","PCT_NHPI10","PCT_65OLDER10","PCT_18YOUNGER10","MEDHHINC10","POVRATE10","CHILDPOVRATE10","Unemployment_rate_2012","P_NOHS","P_HSONLY","P_SOMECOLLEGE","P_BACHELORS"
"PCT_CACFP14",-0.0315099245197867,-0.0148237489293488,-0.0344008438442442,-0.0348982132724109,0.0255336724517176,-0.00153933749053568,0.162051033135786,-0.115537874389549,-0.284899370183791,0.263870214572404,1,0.568601840067749,0.0528169886954292,0.185899570483593,0.229468636506846,0.0965340321396918,0.0273505222545245,0.163032556235273,0.0102053585466297,0.0659637339319626,-0.0615647034827442,-0.0490658774530294,-0.0303792320069715,-0.0155340566408148,0.00943662767726291,-0.064197180023887,0.0316261412663916,0.0187397597036044,-0.0651950591380593,-0.0247719282488535,0.0774825336103752,-0.0340242509338263,0.0623444115788385,0.323085896478278,0.342337733307879,0.247613551758464,0.230870898519065,-0.00243989969663904,-0.0865396519175238,0.0333475456586753,-0.133114185116886,-0.188514223526384,-0.161112693945918,-0.184618845857848,-0.161112693945918,-0.137201463743003,-0.0277321805812943,-0.193187520029598,-0.390616001644527,0.155899572797142,-0.0781777662049631,-0.102718038916689,0.0643257204963149,-0.0261858569323879,0.02041225813657,0.20248835545473,-0.0271220856967444,-0.0123386532846627,0.0330205799907527,-0.0822030516080111,0.0816237597865815,-0.0372499322638894,0.121241564631862,0.108263833868062,-0.0917904487011967,-0.000584188687476961,-0.00709250426304511,-0.296978999861572,0.0229350359895205,0.0343607586812367,0.119557873491895,-0.113190127141062
"PCT_NSLP14",-0.0618375414073861,-0.0218231774458276,-0.0473236281507786,-0.0704430551358401,-0.00964853366202835,0.101995071038318,0.114978573614077,0.0829763532352629,-0.189250567588623,0.413944247645662,0.568601840067749,1,0.210321962606721,0.153916292525126,0.572083473722213,-0.0385942127352982,0.286910490330983,0.381076863426785,0.0903857276984149,0.120659487181578,-0.161655845898143,-0.0600798259985176,-0.0209857968445001,-0.0474456915443901,0.0340488296817055,-0.0816486690062804,0.0555100849297951,0.00700160167001511,-0.126490681780287,-0.0602721858701229,0.00445076380613374,-0.0491891891034182,0.0390838400200555,0.375128727446937,0.384906800442425,0.315816565304121,0.281754288018648,-0.0313024948907888,-0.0817715056077261,-0.00132632765630642,-0.0488266906790114,-0.0951659509822682,0.0728206010323505,-0.064802004081734,0.0728206010323505,-0.113657204656189,-0.170670784028367,0.050137570362958,-0.57862847663302,-0.0316471865013864,-0.0309931538965468,-0.171124877202095,0.21764706477778,-0.15393683512487,0.0844852958538043,0.0476171872814588,-0.0668424082235614,0.129917899584214,0.0519529369991649,-0.222004651144984,-0.0371092644720787,-0.0567588320017748,0.0397550756499912,0.271090614206579,-0.228671500316151,0.0250312093685476,0.101485460572844,-0.245985496355722,0.246466104248579,0.136104033251225,-0.0305520771833872,-0.265431612687407
"PCT_FREE_LUNCH10",-0.0143220781706624,0.00135805508053149,-0.0136854274974812,-0.018171140199551,0.00585290012324771,0.764415766048252,0.620940623323037,0.519020599214407,0.0149536712297995,0.414459230527515,0.0528169886954292,0.210321962606721,1,-0.096981261874038,0.529319790867057,0.0948455173248394,0.600779680951992,0.47825642973201,0.137319077834262,-0.107438241629137,-0.284385361306102,0.0189752201312802,0.0115373379412623,0.032760249799414,-0.0103915917934594,-0.0404916915858482,0.0808846698168557,-0.0257721580929567,-0.0385019298061272,-0.00960053621512148,-0.0163396892655168,-0.00175459656568407,-0.0251751070348457,0.10374934031819,0.103157169247257,0.071392964186615,0.0472376275753938,0.0038054530958606,-0.0501837310800221,0.0221927309994964,-0.00123745438518728,-0.0528496176799185,-0.018617577499978,-0.0481102417281582,-0.018617577499978,-0.0851436924032122,-0.279675567953293,0.264605406723455,-0.114318207973109,-0.0644007501796248,0.0352297255493611,-0.106913537438217,0.218078695460742,-0.197091642654909,0.496529287906376,0.00412311861805628,-0.546784587088313,0.557985616384611,0.151449713796747,-0.139226282287751,0.157996480848148,-0.0245911070297902,-0.0569890344546672,0.101553059361131,-0.6835244464693,0.028386121328567,0.503712493543147,0.516824818444489,0.684662570580876,0.205128874830504,-0.329736203722843,-0.491841054844413
"PCT_REDUCED_LUNCH10",0.0191827330440525,0.0176400133898363,0.0169358049383525,0.023115317943079,-0.00366321505616373,-0.166380245640937,0.0480338988119847,-0.215731790666714,-0.0662708811884775,-0.0213676184937105,0.185899570483593,0.153916292525126,-0.096981261874038,1,-0.0505972005073153,-0.0141822941005389,-0.0260051203238201,0.00578800469073832,-0.0688257802641795,0.211377418744111,-0.132977485072538,0.0265981588251935,0.0171335632838724,-0.0138832226740248,0.000869495389177717,-0.0168751009552305,0.00623009802413154,0.0166329292642602,-0.0185173768964993,-0.033727062743218,0.0122645842143025,-0.0162255124009647,0.0334779495044378,0.0622745779317914,0.0573824916446633,0.0557940839561395,0.0478359527535198,0.0112532146974916,0.0688545856907708,-0.0162881500830057,-0.0720446631201593,-0.0816596948546936,-0.0799084245620024,-0.0781017270215737,-0.0799084245620024,-0.127071376977706,0.138080789812841,-0.0561866862166889,-0.0994078112534162,0.1944702624714,-0.0507891614894782,-0.13651341573864,0.122107894073926,-0.0565531817052318,0.0194003489851368,0.23961858169812,0.227614818221456,-0.269690856137678,-0.0208145570663093,-0.152663209588347,0.00383552793350515,0.0221108619847075,0.319884615882947,-0.0394011055203453,-0.152075337676104,-0.24486502574021,-0.177453164450888,-0.160147855505562,-0.0250950300675009,0.209504573413271,0.18533045098885,-0.247493725735137
"PCT_SBP14",-0.0311859565659079,-0.00822186578856252,-0.0332934080556818,-0.0341457950995624,-0.0331902097836135,0.359415068005508,0.249417250182874,0.608933937518953,-0.153549027411088,0.764527947355593,0.229468636506846,0.572083473722213,0.529319790867057,-0.0505972005073153,1,0.0562032311482412,0.475801010145452,0.324389251057511,0.114418523854225,0.0765667100210038,-0.236418486382769,0.0126580001359585,0.0326649368470626,0.0404532165022503,0.0374572549861754,-0.0269104707274102,0.162282444342022,-0.0187287827885498,-0.105454578005725,-0.0129694583577038,0.0365940624565548,-0.00316384722268769,-0.00786646333483933,0.29430928628757,0.24440675342013,0.134627094116213,0.259860260098855,0.001421666357195,-0.00438617950897979,0.00534507786158949,0.111022442501101,0.0187447939912006,-0.108954718303731,-0.0065567242877139,-0.108954718303731,-0.0255843544103936,-0.265775171966324,0.444290600240883,-0.260793149350176,-0.183643050420983,0.0225537455472492,-0.113452645307652,0.181440606369037,-0.219399964226578,0.233340160947385,-0.179862765143834,-0.342048245929014,0.307196727837934,0.274399505461151,-0.138746515474346,-0.0891657518432893,-0.0500961124088589,-0.115416340384131,0.156073849135695,-0.414762161635054,0.0573734966463581,0.34211338183676,0.181527049690638,0.562929699696718,0.0988490051071539,-0.327384418667657,-0.292165560694528
"PCT_SFSP14",-0.0546974833471785,-0.0311828043927971,-0.0560158952178595,-0.0426763465605917,0.0507594067078246,0.0729415445796541,-0.00537718791900479,0.269037365489718,0.0815111574860218,0.0503118314666067,0.0965340321396918,-0.0385942127352982,0.0948455173248394,-0.0141822941005389,0.0562032311482412,1,0.132514078558518,0.0879750898119957,0.0417185110506341,-0.206524599124083,-0.00524822736488521,-0.000627109704794889,-0.00931214764560204,-0.0930207682943008,0.0116831756594688,-0.0552696461032257,-0.125876455283384,0.00463307114803669,0.0164112300888007,-0.0976242727861857,-0.0468121443243263,-0.072381545896001,-0.064822491654237,0.085923528485734,0.0752726592838549,0.0956654350842987,-0.0805218588813411,-0.0237793489607393,-0.241213156577487,0.0757361765304956,0.0734080511120743,0.0200354988798579,0.106927697743277,0.0273495592878128,0.106927697743277,0.0176796706341254,-0.01279513269269,-0.244953957830296,-0.035874880137946,-0.0523849357871504,0.0480078189326939,0.0533939342876144,-0.0149667715877806,0.0660910134189689,0.0305662992957637,-0.0710249994048721,-0.0206851044281138,0.215719044957302,-0.159208402477382,-0.0272448844772609,-0.0512318810243519,-0.0395048271858206,-0.0731341385016729,-0.0198704243751605,-0.052713147223929,-0.0255457653096908,0.072833346672987,0.189908618061218,0.024757148903082,0.0356838383806411,-0.0834204385608544,0.00422554608563233
"PCT_DIABETES_ADULTS10",-0.0156681007011672,-0.00741535976213466,-0.0193059139938487,-0.00607863819566433,-0.0120796341298383,0.55844163440303,0.307826155348185,0.529922558939641,0.137156034791366,0.266947275859112,0.0273505222545245,0.286910490330983,0.600779680951992,-0.0260051203238201,0.475801010145452,0.132514078558518,1,0.717690932191812,0.155239312738822,-0.139862459021574,-0.287285022821042,-0.0120331773026851,-0.0145265776339708,-0.00882331497167832,0.0124798955601993,-0.0430512044755796,-0.0331389998237821,-0.0388160421286189,-0.0228297975033809,-0.0430214555794601,-0.0448212636767518,-0.026006403284443,-0.0194564780726736,0.0417121044142598,0.0850249978277329,0.0755811654592002,-0.0279806833611333,0.0443440000644625,-0.0414828302880799,0.0578001783267183,-0.0168521595802872,-0.0565019048609965,0.129515590708969,-0.0415880550298505,0.129515590708969,-0.14621090636318,-0.302192258871556,0.0977891431420257,-0.296437927345776,-0.0739506868209836,0.0101764652772601,-0.142251511625777,0.271262503320055,-0.202590096310493,0.432337279658354,-0.000251798500469395,-0.166674703712496,0.49041098990806,-0.246042063970509,-0.286938421611802,0.0501445300877212,-0.0317004360812812,0.214927051528758,-0.0377847576254619,-0.582753044210326,0.0170166414803055,0.390287640281956,0.400990499005654,0.495298160386704,0.45076812290264,-0.303140528449068,-0.555906106816624
"PCT_OBESE_ADULTS10",0.0076974159299409,0.0319187198590791,0.00973601448157849,0.00959794554723638,0.0573085490136242,0.479749476239208,0.344925091140329,0.360897798936148,0.172586090246839,0.16676803271507,0.163032556235273,0.381076863426785,0.47825642973201,0.00578800469073832,0.324389251057511,0.0879750898119957,0.717690932191812,1,0.152231183378144,-0.081952957730542,-0.2812713607775,-0.0239214554852151,-0.0372766523538944,-0.0429633875753415,0.00577309902444236,-0.0439139458727865,-0.0643313109830927,-0.015613129076484,-0.0252118959572958,-0.0325909678729614,-0.0352319283518186,-0.00899999920615894,0.0147060830936014,0.0780619258686416,0.134063503107271,0.0964923438333883,-0.000372027471103154,0.0140125138102648,-0.0261524229214866,0.0232090855017497,-0.0950459190030028,-0.13472340557714,0.186049131489236,-0.0635605784769149,0.186049131489236,-0.207522832042022,-0.368226962943902,-0.112493004855,-0.46220846436024,-0.0973645128325447,0.0554365220086264,-0.119415623682735,0.173967877531748,-0.196399858596892,0.326818730985171,0.0360402473079267,-0.134305413363654,0.400506536383612,-0.238386611712427,-0.311926910757266,0.135113141898413,-0.0650510139558146,-0.0234155803115415,0.176455255921031,-0.445584256665066,0.0227204851760405,0.269373877919991,0.216619930408401,0.406647975150281,0.467059934506413,-0.170048009065786,-0.579536223030268
"PCT_OBESE_CHILD11",-0.0349861578655907,-0.0479388210249468,-0.0470147691837723,-0.0285877210705324,-0.0119489408873176,0.128231332118007,0.198229847783019,0.0973532198893614,0.0110977699336787,0.121496697954287,0.0102053585466297,0.0903857276984149,0.137319077834262,-0.0688257802641795,0.114418523854225,0.0417185110506341,0.155239312738822,0.152231183378144,1,-0.0894219656725816,-0.082408177467821,-0.0314857481381112,0.017697751204662,-0.0104957156100575,0.000665868640115809,-0.0194003471425342,-0.0159046030895781,-0.0140360039973258,-0.0111609473524817,0.0309467107059471,0.0342261161628969,0.0249035579876096,0.0431797428542423,-0.0127385724381886,-0.0346826164817682,-0.00787653413216431,0.0182183767662323,0.11757286199653,-0.021208572453874,0.116101458866186,0.0203135651915706,0.0590190402295438,0.00229499591996523,0.0585887058165884,0.00229499591996523,-0.0198228892754879,-0.0799958706993787,0.0547542208832008,-0.0657520025692941,0.0173923877356383,-0.00163488833033594,-0.062635806500735,0.0344511355443501,-0.0315905041269585,0.114561304434945,0.0522801968551429,-0.10664746932974,0.0173192818974185,0.0917472177191504,0.0289357638301953,0.104099084775037,-0.0654245972718698,-0.0186414335353224,0.0290763385759674,-0.100847034233526,0.0166978684195401,0.134100541736785,0.0855369367625452,0.242345606714361,0.0335000556547782,-0.201334143917021,-0.103650377750178
"PCT_HSPA09",0.00276762176166616,0.0239916670962813,-0.0114077878945798,0.00895341340864943,-0.0452109823021109,-0.270231767558992,-0.0695295605223718,-0.258080426318616,-0.209636103945292,0.225601834309191,0.0659637339319626,0.120659487181578,-0.107438241629137,0.211377418744111,0.0765667100210038,-0.206524599124083,-0.139862459021574,-0.081952957730542,-0.0894219656725816,1,-0.0259134344292508,0.0173832842588793,0.0161201799563973,0.0339970615572907,-0.0224047623861645,0.0166364881875402,0.09451730896386,-0.00158936970372707,-0.0334636454767281,-0.0264499064868332,-0.0217387454696006,-0.00111014130015939,-0.0431924020943549,0.11196398204648,0.0167501286007952,-0.0399953124045753,0.230598090724526,0.114492807027066,0.040194451668585,0.0908278457863695,0.0588378432021422,0.0290692776964435,-0.140042106070878,-0.0182578676260862,-0.140042106070878,-0.0500730957090071,0.0696425012278535,0.0826198344838453,0.0180591338347729,-0.0135821824120363,0.0320151355362993,-0.0251796257616906,0.0365245478201552,-0.0322346308239253,-0.13511129496344,-0.0721585943417312,0.0215592233209946,-0.263044862057897,0.2901302798124,-0.123113344852221,-0.00744243192338945,-0.0817146100864293,0.141581299966092,0.0429466052707592,0.018520198795312,-0.106740447957475,-0.10325382055754,-0.262145360244377,-0.0120358987263633,-0.00492273948724155,0.0792460440742573,-0.0292650075279419
"RECFACPTH12",0.00674290068034699,0.00333767999651313,-0.00424372652634459,0.0262853629057522,-0.0414513447840811,-0.257081821439951,-0.225050426046666,-0.166031100697828,0.00796891659961758,-0.191099563635454,-0.0615647034827442,-0.161655845898143,-0.284385361306102,-0.132977485072538,-0.236418486382769,-0.00524822736488521,-0.287285022821042,-0.2812713607775,-0.082408177467821,-0.0259134344292508,1,-0.0139977767920808,-0.0110144736534086,0.0110040459112075,0.00387064672542528,0.0132738871936601,-0.0118659106830883,-0.00040256975817667,0.0204097340262705,0.0357313501252789,-0.0101631358481795,-0.0315223032457565,0.0228921968821827,-0.0780821830721919,-0.066188068688319,-0.0260720132236895,-0.066712372200977,-0.0347697369359404,0.0105865901114935,-0.036462308628787,-0.0218215789432841,-0.00248895068112141,-0.00253851878943726,-0.0100328584645768,-0.00253851878943726,0.272284909558908,0.184112260068244,-0.111047400468173,0.0873265145741329,-0.0362887288055255,0.0902714217440534,0.123086581552518,-0.140822199226633,0.186582165973748,-0.183864274184893,-0.124441192122941,0.108506831442624,-0.0956404112465618,-0.0448686134615951,0.159704931459932,-0.0833921530958773,-0.0107614530054464,-0.0642706338900578,-0.0718491472110146,0.309046831630895,0.00764642476112263,-0.168594564138061,-0.138762414638136,-0.298451757691306,-0.261819208606374,0.0761652615176215,0.392539328821868
"VEG_ACRESPTH07",0.0507935445041114,0.0408217722199099,0.0502265611044015,0.0548339334281211,-0.0486848293254286,0.00117772068406736,0.00626787580825777,0.0286185024202684,0.0176659217587133,0.012854733254906,-0.0490658774530294,-0.0600798259985176,0.0189752201312802,0.0265981588251935,0.0126580001359585,-0.000627109704794889,-0.0120331773026851,-0.0239214554852151,-0.0314857481381112,0.0173832842588793,-0.0139977767920808,1,0.737636614430204,0.10263386165449,0.00342415372670187,0.0940909815378046,0.007185906903641,0.0101563526150656,-0.0127640990619217,0.00783031184334181,0.0278774962828864,0.024464917383438,0.000448821141839033,-0.0805858898189421,-0.0722666689451378,-0.0911102493517592,-0.0528186025501639,-0.0861162140166519,0.0857014930327544,-0.108858910971563,0.0262615385453269,0.0225911589881888,0.01047694788317,-0.00489960380657711,0.01047694788317,0.00504050179194604,0.0135790965823825,0.0240570673734087,0.0209954996824774,-0.00765097979122548,0.00947968785631684,0.0315372638287254,-0.0120967900586434,-0.0165238287078274,-0.00873743451616413,-0.0132526386741932,-0.00680662494521851,0.0138784111046757,-0.00387769390267459,0.0191765396739237,-0.0104272212897724,0.00403605547150806,0.00993304282958373,-0.0352181159203633,-0.0189719785798697,-0.019115053518701,0.0129223276977264,0.0377630971552264,0.00429525867272952,-0.0229551136483817,0.000120396954339301,0.015634255446966
"FRESHVEG_ACRESPTH07",-0.0427014722217662,-0.0199913943912816,-0.0307345604699677,-0.042908477288715,-0.0303923789081696,-0.010952881558354,-0.00409375043181097,0.0294389962980607,-0.0266964190733819,0.0326803153480278,-0.0303792320069715,-0.0209857968445001,0.0115373379412623,0.0171335632838724,0.0326649368470626,-0.00931214764560204,-0.0145265776339708,-0.0372766523538944,0.017697751204662,0.0161201799563973,-0.0110144736534086,0.737636614430204,1,0.0844951093594343,0.00102128207616392,0.0672116651131724,0.0410202203983612,0.0221592818255782,0.000976787770737854,0.0204574823478088,-0.00448332055215547,0.0298029958688573,0.00270042060107997,0.0120525448017028,-0.0075365916827855,-0.0697457077272244,0.0249612202807267,-0.0478285361285108,0.0737389563484126,-0.0686899523471087,0.0062103399825428,0.0118998556193148,0.0472163136257219,0.0237789051553546,0.0472163136257219,0.0162251963641327,0.00500612622418273,0.0306308826961549,0.0197317295945855,0.0139375747036256,0.00467591598826742,0.0308408353697965,0.00927837930479745,-0.0259697137221418,-0.023616212359856,-0.0121599195862378,-0.00916678706401224,0.00600441554416595,0.00571181294265135,0.0369478140956543,-0.0148409552181708,0.0109465693204121,-0.00578618043823605,-0.00740216152623063,-0.00636394502309402,-0.0134980428683811,-0.000447234312658381,0.0123120089790962,0.0120009847851376,-0.0309791144917247,0.00767122912063655,0.0126579969798442
"ORCHARD_ACRESPTH07",-0.00398372026675146,0.0143135426023873,-0.000994783206114595,-0.0107917336512599,-0.0344646796021551,-0.0164119853672409,0.0361979801129592,0.0233466232463132,-0.090267269538805,0.0962473951272021,-0.0155340566408148,-0.0474456915443901,0.032760249799414,-0.0138832226740248,0.0404532165022503,-0.0930207682943008,-0.00882331497167832,-0.0429633875753415,-0.0104957156100575,0.0339970615572907,0.0110040459112075,0.10263386165449,0.0844951093594343,1,0.00451272812848252,0.143933865898429,0.0972906014720031,0.0020859312237916,-0.0323329517653965,0.0396881605819552,0.0572483332044892,0.0601967811232472,0.0382737276502152,0.0680441725828533,0.0508254391032576,-0.048266347030621,0.131884670332863,0.0797193574049645,0.0972244590002627,0.0348962193865417,0.0420662904466531,0.0468356502045096,-0.0426402245234206,0.0923781055770881,-0.0426402245234206,0.0120114692621984,-0.0268541384553481,0.0699131965253364,0.0738330521413851,-0.0312755076812568,-0.0156260281528463,0.0444361376165183,-0.0394212269256062,-0.00891320917214507,-0.00465767335762983,-0.0347479422995859,-0.047731970001275,-0.014623724461231,0.0780443652322435,0.0605272798281508,-0.0117777045509239,-0.00100588009201456,-0.00707203014130348,-0.031655792253314,0.0007906822047953,-0.00882975265390829,0.0105736026811926,0.0406751575868744,0.043690692206341,-0.0304130935063104,-0.0166400721239021,0.00295620056327709
"BERRY_ACRESPTH07",-0.0256926312345166,-0.0204856635943365,-0.0238515426032484,-0.0262873942255596,0.0131555037422012,-0.0158966326601535,-0.00352835662006977,0.0288197718291069,0.0110416851768974,0.0147777727618039,0.00943662767726291,0.0340488296817055,-0.0103915917934594,0.000869495389177717,0.0374572549861754,0.0116831756594688,0.0124798955601993,0.00577309902444236,0.000665868640115809,-0.0224047623861645,0.00387064672542528,0.00342415372670187,0.00102128207616392,0.00451272812848252,1,0.0241213370671482,-0.0178156391396278,0.0375851323676773,0.0259199898293619,0.0170873649146797,0.0392084479800382,0.0262209458267736,-0.00977981259909092,-0.00577060551503462,0.0332817963304895,0.0461113014901011,0.0115802714179153,0.0138113014670454,0.0156237171556894,0.00494988434641129,-0.0147621619052093,-0.0117667632589862,-0.0355343721252481,-0.00877325184183962,-0.0355343721252481,0.0143931894255679,0.010945156562561,0.0086899808182328,-0.0158537525089603,-0.0104683824716931,-0.013277849179874,-0.0208654283494926,0.00693793635002152,-0.0099289971014746,0.0063127214736754,-0.0032380078876331,0.0191358755906251,-0.0101453016482877,-0.0178140797232485,0.00437869242087918,-0.00125515972169901,0.00021683553200747,-0.0247693687278829,0.0184685579438459,0.0147048832639572,0.0280207113397164,-0.0304743735429215,0.01282373268895,-0.0150528363776912,-0.00331455606846188,0.0118044253976835,0.0074949865694222
"PC_DIRSALES07",0.0142627378508595,-0.00669220837309496,0.0163097178181395,0.0212245807207359,-0.0756616608213145,-0.0424068339960834,-0.0735032590514448,-0.0436427235504586,-0.0195039807432586,-0.0403678021189075,-0.064197180023887,-0.0816486690062804,-0.0404916915858482,-0.0168751009552305,-0.0269104707274102,-0.0552696461032257,-0.0430512044755796,-0.0439139458727865,-0.0194003471425342,0.0166364881875402,0.0132738871936601,0.0940909815378046,0.0672116651131724,0.143933865898429,0.0241213370671482,1,0.108710569629904,0.13389010550587,0.136233177116773,0.0511541630859445,0.074612739711062,0.0893559349550374,0.0407612798373669,-0.139372022612476,-0.0983530210293888,-0.0767559817026939,-0.0727154771078596,-0.0750532733312066,0.146551805974697,-0.12381041955621,-0.0248402906484407,-0.0821890248867762,-0.0524557766545558,-0.0868495630327178,-0.0524557766545558,0.000610942835714686,0.0104462094144663,0.0249849042680596,0.0420169136909617,-0.0388466593830735,-0.0218120246592832,-0.00558098763456364,-0.0241293687809575,0.0136898940825239,-0.0408659360405508,-0.0478384791051582,0.00784109443375045,-0.0173155228815213,-0.00316323611438659,0.0264784765894263,-0.00203891786137351,0.0111976966271574,-0.0261730522245027,-0.0252273497039199,0.0338498266707064,-0.00151144870486565,-0.0291953790362868,-0.0166698812425938,-0.0369131251456058,-0.0240520328178695,0.00732334776937233,0.0456604382796192
"AGRITRSM_RCT07",0.0599799439980513,0.0282785800060375,0.0496770579472951,0.0518786857958593,-0.0821556794681004,0.0196016126880377,0.00253961003849633,0.0180795605894559,-0.135226886534294,0.154246273627698,0.0316261412663916,0.0555100849297951,0.0808846698168557,0.00623009802413154,0.162282444342022,-0.125876455283384,-0.0331389998237821,-0.0643313109830927,-0.0159046030895781,0.09451730896386,-0.0118659106830883,0.007185906903641,0.0410202203983612,0.0972906014720031,-0.0178156391396278,0.108710569629904,1,0.0672700253688732,-0.00105389381146458,0.0759496945220284,0.0353133513453738,0.0263063055171311,0.0170062396484425,0.0663042184004467,-0.00474933807195792,-0.0810820855666775,0.12897102888699,0.0462835201583749,0.127012214603235,-0.0100056698469989,0.0536333379268821,0.04025932925251,-0.10566254566746,0.0385256832517561,-0.10566254566746,0.0457896788755041,-0.00301519376380708,0.150385523583118,0.0448423541927885,-0.0347138632015733,-0.00897383115132089,-0.00855325490938857,0.00698169300165053,0.00395925440182818,-0.0216083427835286,-0.080233639700513,-0.124197977212465,0.0268655167386103,0.164002360255065,0.0313821512480509,-0.0408640473166788,-0.00525325319464212,-0.0675676340794504,0.0865713273778544,-0.0270216236835107,-0.00952247436372198,0.0145650002583139,0.00423022921132464,0.0832837577303609,-0.0794747989729354,-0.014269057197551,0.0116428168428369
"GHVEG_SQFTPTH07",-0.043688012614907,-0.0464929209529084,-0.0555835156412062,-0.0220616766321862,-0.028710801042217,-0.0288244840800987,0.00745333831091689,-0.0104754996253832,-0.00883561446830358,-0.015022384337627,0.0187397597036044,0.00700160167001511,-0.0257721580929567,0.0166329292642602,-0.0187287827885498,0.00463307114803669,-0.0388160421286189,-0.015613129076484,-0.0140360039973258,-0.00158936970372707,-0.00040256975817667,0.0101563526150656,0.0221592818255782,0.0020859312237916,0.0375851323676773,0.13389010550587,0.0672700253688732,1,0.0330289270332084,0.0293075847011053,0.0589240009163961,0.0639103516632117,0.0394526750208704,-0.0295453278260389,0.0181494022861713,0.047685586021441,-0.0335479360728758,-0.0219607726891161,0.00903340449775053,-0.0240710982501461,-0.00298345538098991,-0.0289683612682148,-0.0202428995417138,-0.0346791763654414,-0.0202428995417138,-0.00381767969533196,-0.0197363866357065,-0.0258505352044791,0.000812490492143887,-0.00576618048877192,-0.0025228617637382,-0.00715199565724107,0.00618450184083018,0.0312796477049548,-0.020288800623776,1.05917073177504e-05,0.0102297514324846,-0.0116838545872464,-0.00812871182775406,-0.0066582421031414,0.00946701420800631,0.0208360409491985,0.00359055293046558,-0.00308758330473832,0.0136098110262512,-0.0253503092940467,-0.0307853851712798,-0.0371529960201778,-0.0266759177434478,-0.0086195618452381,0.0329929975593598,0.0087714647451827
"FMRKTPTH13",0.0763087262007651,0.0485406248954443,0.0573905926815911,0.100623797437586,-0.0274501273084788,-0.0202827576139294,-0.0297496035207021,-0.0224167505483568,0.0175657225166225,-0.114326738875469,-0.0651950591380593,-0.126490681780287,-0.0385019298061272,-0.0185173768964993,-0.105454578005725,0.0164112300888007,-0.0228297975033809,-0.0252118959572958,-0.0111609473524817,-0.0334636454767281,0.0204097340262705,-0.0127640990619217,0.000976787770737854,-0.0323329517653965,0.0259199898293619,0.136233177116773,-0.00105389381146458,0.0330289270332084,1,-0.0977685758027472,-0.0868511795118389,-0.039580823219277,-0.072455440425583,-0.22624291446951,-0.166156043314233,-0.0854744725797338,-0.22591640917992,-0.11965784740725,0.152957438039091,-0.169452670991746,-0.0997067032585479,-0.117016747575336,-0.0314238422953809,-0.12194342544737,-0.0314238422953809,-0.00166116339179647,0.02078935212203,-0.0242403193007814,0.0138384051033341,-0.0136957710005126,0.0112746231675544,-0.00174544856087889,-0.0130078416576443,0.0460107320415239,-0.0262714964628475,-0.0326050616789811,0.0321932815549657,0.031981949564293,-0.0705309445288721,-0.00491284546973746,-0.0202191346972861,0.000804177826385324,-0.00115199215742031,-0.0435461604835841,0.0170108273578061,0.00358559554915095,-0.0197841030587418,0.0338872840404185,-0.0497197055181018,-0.00582258856998031,0.030753100215541,0.0274862747835778
